No;Destination;Origin;Product;Year;dist_km;Euros
2743;BE;NL;18;2011;194.1380184;376598842
2744;NL;BE;19;2011;194.1380184;437079916
2745;BE;NL;19;2011;194.1380184;260262477
2746;NL;BE;20;2011;194.1380184;385884795
2747;BE;NL;20;2011;194.1380184;241106984
2902;NL;BE;1;2012;194.1380184;210438008
2903;BE;NL;1;2012;194.1380184;353205551
2904;NL;BE;2;2012;194.1380184;546894019
2905;BE;NL;2;2012;194.1380184;345964954
2906;NL;BE;3;2012;194.1380184;155692084
2907;BE;NL;3;2012;194.1380184;356210961
2908;NL;BE;4;2012;194.1380184;559006576
2909;BE;NL;4;2012;194.1380184;989033056
2910;NL;BE;5;2012;194.1380184;71719686
2911;BE;NL;5;2012;194.1380184;34514827
2912;NL;BE;6;2012;194.1380184;170581505
2913;BE;NL;6;2012;194.1380184;259339180
2914;NL;BE;7;2012;194.1380184;289528953
2915;BE;NL;7;2012;194.1380184;493437574
2916;NL;BE;8;2012;194.1380184;281351515
2917;BE;NL;8;2012;194.1380184;287557941
2918;NL;BE;9;2012;194.1380184;175673291
2919;BE;NL;9;2012;194.1380184;74635432
2920;NL;BE;10;2012;194.1380184;195718803
2921;BE;NL;10;2012;194.1380184;128924522
2922;NL;BE;11;2012;194.1380184;225996183
2923;BE;NL;11;2012;194.1380184;94939913
2924;NL;BE;12;2012;194.1380184;83060951
2925;BE;NL;12;2012;194.1380184;161465526
2926;NL;BE;13;2012;194.1380184;11608297
2927;BE;NL;13;2012;194.1380184;6732162
2928;NL;BE;14;2012;194.1380184;2348999
2929;BE;NL;14;2012;194.1380184;1284480
2930;NL;BE;15;2012;194.1380184;526191341
2931;BE;NL;15;2012;194.1380184;974835529
2932;NL;BE;16;2012;194.1380184;265273206
2933;BE;NL;16;2012;194.1380184;234175180
2934;NL;BE;17;2012;194.1380184;213199070
2935;BE;NL;17;2012;194.1380184;197953304
2936;NL;BE;18;2012;194.1380184;285314798
2937;BE;NL;18;2012;194.1380184;346510447
2938;NL;BE;19;2012;194.1380184;500019252
2939;BE;NL;19;2012;194.1380184;311525097
2940;NL;BE;20;2012;194.1380184;380184134
2941;BE;NL;20;2012;194.1380184;255407651
3096;NL;BE;1;2013;194.1380184;210636184
3097;BE;NL;1;2013;194.1380184;334671090
3098;NL;BE;2;2013;194.1380184;490187108
3099;BE;NL;2;2013;194.1380184;384208193
3100;NL;BE;3;2013;194.1380184;174270307
3101;BE;NL;3;2013;194.1380184;358183980
3102;NL;BE;4;2013;194.1380184;533121734
3103;BE;NL;4;2013;194.1380184;1119907694
3104;NL;BE;5;2013;194.1380184;46841783
3105;BE;NL;5;2013;194.1380184;38766255
3106;NL;BE;6;2013;194.1380184;199020062
3107;BE;NL;6;2013;194.1380184;263872989
3108;NL;BE;7;2013;194.1380184;323359298
3109;BE;NL;7;2013;194.1380184;545904159
3110;NL;BE;8;2013;194.1380184;262316471
3111;BE;NL;8;2013;194.1380184;330615801
3112;NL;BE;9;2013;194.1380184;267857878
3113;BE;NL;9;2013;194.1380184;72976769
3114;NL;BE;10;2013;194.1380184;176245868
3115;BE;NL;10;2013;194.1380184;145035581
3116;NL;BE;11;2013;194.1380184;239044451
3117;BE;NL;11;2013;194.1380184;108589378
3118;NL;BE;12;2013;194.1380184;68535848
3119;BE;NL;12;2013;194.1380184;304462231
3120;NL;BE;13;2013;194.1380184;13363947
3121;BE;NL;13;2013;194.1380184;6948183
3122;NL;BE;14;2013;194.1380184;2209443
3123;BE;NL;14;2013;194.1380184;1264543
3124;NL;BE;15;2013;194.1380184;477787420
3125;BE;NL;15;2013;194.1380184;925875328
3126;NL;BE;16;2013;194.1380184;257898172
3127;BE;NL;16;2013;194.1380184;263611678
3128;NL;BE;17;2013;194.1380184;248748930
3129;BE;NL;17;2013;194.1380184;211077426
3130;NL;BE;18;2013;194.1380184;332285862
3131;BE;NL;18;2013;194.1380184;377828298
3132;NL;BE;19;2013;194.1380184;470553625
3133;BE;NL;19;2013;194.1380184;318499650
3134;NL;BE;20;2013;194.1380184;385328224
3135;BE;NL;20;2013;194.1380184;265312738
3290;NL;BE;1;2014;194.1380184;176256435
3291;BE;NL;1;2014;194.1380184;320867623
3292;NL;BE;2;2014;194.1380184;514701559
3293;BE;NL;2;2014;194.1380184;433374714
3294;NL;BE;3;2014;194.1380184;204473787
3295;BE;NL;3;2014;194.1380184;364052353
3296;NL;BE;4;2014;194.1380184;531266967
3297;BE;NL;4;2014;194.1380184;1143863095
3298;NL;BE;5;2014;194.1380184;20467326
3299;BE;NL;5;2014;194.1380184;33794437
3300;NL;BE;6;2014;194.1380184;215954419
3301;BE;NL;6;2014;194.1380184;268919764
3302;NL;BE;7;2014;194.1380184;321671023
3303;BE;NL;7;2014;194.1380184;495743109
3304;NL;BE;8;2014;194.1380184;258402314
3305;BE;NL;8;2014;194.1380184;337342139
3306;NL;BE;9;2014;194.1380184;350708828
3307;BE;NL;9;2014;194.1380184;69323795
3308;NL;BE;10;2014;194.1380184;147308362
3309;BE;NL;10;2014;194.1380184;150375478
3310;NL;BE;11;2014;194.1380184;252531109
3311;BE;NL;11;2014;194.1380184;98801919
3312;NL;BE;12;2014;194.1380184;91426423
3313;BE;NL;12;2014;194.1380184;228856137
3314;NL;BE;13;2014;194.1380184;13777747
3315;BE;NL;13;2014;194.1380184;7034584
3316;NL;BE;14;2014;194.1380184;377650
3317;BE;NL;14;2014;194.1380184;2619129
3318;NL;BE;15;2014;194.1380184;392096004
3319;BE;NL;15;2014;194.1380184;850704166
3320;NL;BE;16;2014;194.1380184;284349664
3321;BE;NL;16;2014;194.1380184;233120999
3322;NL;BE;17;2014;194.1380184;252255915
3323;BE;NL;17;2014;194.1380184;212465734
3324;NL;BE;18;2014;194.1380184;371391604
3325;BE;NL;18;2014;194.1380184;516543419
3326;NL;BE;19;2014;194.1380184;472133059
3327;BE;NL;19;2014;194.1380184;332730362
3328;NL;BE;20;2014;194.1380184;378669140
3329;BE;NL;20;2014;194.1380184;307243163
3484;NL;BE;1;2015;194.1380184;230898021
3485;BE;NL;1;2015;194.1380184;305082679
3486;NL;BE;2;2015;194.1380184;517152047
3487;BE;NL;2;2015;194.1380184;394181633
3488;NL;BE;3;2015;194.1380184;186400691
3489;BE;NL;3;2015;194.1380184;334205020
3490;NL;BE;4;2015;194.1380184;683763149
3491;BE;NL;4;2015;194.1380184;1066967700
3492;NL;BE;5;2015;194.1380184;34166884
3493;BE;NL;5;2015;194.1380184;26551057
3494;NL;BE;6;2015;194.1380184;312468895
3495;BE;NL;6;2015;194.1380184;239816890
3496;NL;BE;7;2015;194.1380184;369906745
3497;BE;NL;7;2015;194.1380184;545016636
3498;NL;BE;8;2015;194.1380184;340936724
3499;BE;NL;8;2015;194.1380184;416925493
3500;NL;BE;9;2015;194.1380184;404415279
3501;BE;NL;9;2015;194.1380184;78056347
3502;NL;BE;10;2015;194.1380184;178693755
3503;BE;NL;10;2015;194.1380184;138166355
3504;NL;BE;11;2015;194.1380184;267640123
3505;BE;NL;11;2015;194.1380184;109218926
3506;NL;BE;12;2015;194.1380184;79698049
3507;BE;NL;12;2015;194.1380184;159365846
3508;NL;BE;13;2015;194.1380184;12495346
3509;BE;NL;13;2015;194.1380184;7773861
3510;NL;BE;14;2015;194.1380184;2578912
3511;BE;NL;14;2015;194.1380184;1816746
3512;NL;BE;15;2015;194.1380184;314359240
3513;BE;NL;15;2015;194.1380184;830363649
3514;NL;BE;16;2015;194.1380184;272010656
3515;BE;NL;16;2015;194.1380184;251408948
3516;NL;BE;17;2015;194.1380184;225281125
3517;BE;NL;17;2015;194.1380184;200382418
3518;NL;BE;18;2015;194.1380184;395266631
3519;BE;NL;18;2015;194.1380184;537537281
3520;NL;BE;19;2015;194.1380184;514067354
3521;BE;NL;19;2015;194.1380184;324008278
3522;NL;BE;20;2015;194.1380184;419043485
3523;BE;NL;20;2015;194.1380184;333235510
3678;NL;BE;1;2016;194.1380184;298414770
3679;BE;NL;1;2016;194.1380184;281963678
3680;NL;BE;2;2016;194.1380184;468131352
3681;BE;NL;2;2016;194.1380184;415795466
3682;NL;BE;3;2016;194.1380184;217869754
3683;BE;NL;3;2016;194.1380184;396224676
3684;NL;BE;4;2016;194.1380184;754110364
3685;BE;NL;4;2016;194.1380184;1186376973
3686;NL;BE;5;2016;194.1380184;35682462
3687;BE;NL;5;2016;194.1380184;26360583
3688;NL;BE;6;2016;194.1380184;320032776
3689;BE;NL;6;2016;194.1380184;276055570
3690;NL;BE;7;2016;194.1380184;401731633
3691;BE;NL;7;2016;194.1380184;631906046
3692;NL;BE;8;2016;194.1380184;377468838
3693;BE;NL;8;2016;194.1380184;519311099
3694;NL;BE;9;2016;194.1380184;361849107
3695;BE;NL;9;2016;194.1380184;111949661
3696;NL;BE;10;2016;194.1380184;181460690
3697;BE;NL;10;2016;194.1380184;133636695
3698;NL;BE;11;2016;194.1380184;259727755
3699;BE;NL;11;2016;194.1380184;111433062
3700;NL;BE;12;2016;194.1380184;101808525
3701;BE;NL;12;2016;194.1380184;166184668
3702;NL;BE;13;2016;194.1380184;14676367
3703;BE;NL;13;2016;194.1380184;6409598
3704;NL;BE;14;2016;194.1380184;1501039
3705;BE;NL;14;2016;194.1380184;1360168
3706;NL;BE;15;2016;194.1380184;295359820
3707;BE;NL;15;2016;194.1380184;765117396
3708;NL;BE;16;2016;194.1380184;295055068
3709;BE;NL;16;2016;194.1380184;289844219
3710;NL;BE;17;2016;194.1380184;222873774
3711;BE;NL;17;2016;194.1380184;211580104
3712;NL;BE;18;2016;194.1380184;446855915
3713;BE;NL;18;2016;194.1380184;542018867
3714;NL;BE;19;2016;194.1380184;546775732
3715;BE;NL;19;2016;194.1380184;364606832
3716;NL;BE;20;2016;194.1380184;418375606
3717;BE;NL;20;2016;194.1380184;370801985
3872;NL;LU;1;2007;283.3940547;481596
3873;LU;NL;1;2007;283.3940547;489925
3874;NL;LU;2;2007;283.3940547;384089
3875;LU;NL;2;2007;283.3940547;8001235
3876;NL;LU;3;2007;283.3940547;374105
3877;LU;NL;3;2007;283.3940547;7397494
3878;NL;LU;4;2007;283.3940547;1720233
3879;LU;NL;4;2007;283.3940547;2978511
3880;NL;LU;5;2007;283.3940547;288
3881;LU;NL;5;2007;283.3940547;330950
3882;NL;LU;6;2007;283.3940547;25351
3883;LU;NL;6;2007;283.3940547;10389149
3884;NL;LU;7;2007;283.3940547;1862777
3885;LU;NL;7;2007;283.3940547;5210992
3886;NL;LU;8;2007;283.3940547;606052
3887;LU;NL;8;2007;283.3940547;2974400
3888;NL;LU;9;2007;283.3940547;7458179
3889;LU;NL;9;2007;283.3940547;13468113
3890;NL;LU;10;2007;283.3940547;1763434
3891;LU;NL;10;2007;283.3940547;4491036
3892;NL;LU;11;2007;283.3940547;401933
3893;LU;NL;11;2007;283.3940547;140140
3894;NL;LU;12;2007;283.3940547;331734
3895;LU;NL;12;2007;283.3940547;751330
3896;LU;NL;13;2007;283.3940547;20630
3897;LU;NL;14;2007;283.3940547;6939
3898;NL;LU;15;2007;283.3940547;1701
3899;LU;NL;15;2007;283.3940547;200891
3900;NL;LU;16;2007;283.3940547;430697
3901;LU;NL;16;2007;283.3940547;1092647
3902;NL;LU;17;2007;283.3940547;138483
3903;LU;NL;17;2007;283.3940547;835316
3904;NL;LU;18;2007;283.3940547;425693
3905;LU;NL;18;2007;283.3940547;226137
3906;NL;LU;19;2007;283.3940547;3910532
3907;LU;NL;19;2007;283.3940547;2123022
3908;NL;LU;20;2007;283.3940547;1821424
3909;LU;NL;20;2007;283.3940547;4343430
4057;NL;LU;1;2008;283.3940547;366580
4058;LU;NL;1;2008;283.3940547;529443
4059;NL;LU;2;2008;283.3940547;405443
4060;LU;NL;2;2008;283.3940547;8604274
4061;NL;LU;3;2008;283.3940547;386514
4062;LU;NL;3;2008;283.3940547;7541623
4063;NL;LU;4;2008;283.3940547;2062347
4064;LU;NL;4;2008;283.3940547;2595403
4065;NL;LU;5;2008;283.3940547;10
4066;LU;NL;5;2008;283.3940547;395052
4067;NL;LU;6;2008;283.3940547;568167
4068;LU;NL;6;2008;283.3940547;10673514
4069;NL;LU;7;2008;283.3940547;1888315
4070;LU;NL;7;2008;283.3940547;5171462
4071;NL;LU;8;2008;283.3940547;1722057
4072;LU;NL;8;2008;283.3940547;3463352
4073;NL;LU;9;2008;283.3940547;7418973
4074;LU;NL;9;2008;283.3940547;11249063
4075;NL;LU;10;2008;283.3940547;1183245
4076;LU;NL;10;2008;283.3940547;1933787
4077;NL;LU;11;2008;283.3940547;1942081
4078;LU;NL;11;2008;283.3940547;194443
4079;NL;LU;12;2008;283.3940547;89057
4080;LU;NL;12;2008;283.3940547;602647
4081;NL;LU;13;2008;283.3940547;11337
4082;LU;NL;13;2008;283.3940547;34239
4083;LU;NL;14;2008;283.3940547;25478
4084;NL;LU;15;2008;283.3940547;23
4085;LU;NL;15;2008;283.3940547;137698
4086;NL;LU;16;2008;283.3940547;140543
4087;LU;NL;16;2008;283.3940547;1507200
4088;NL;LU;17;2008;283.3940547;148941
4089;LU;NL;17;2008;283.3940547;813440
4090;NL;LU;18;2008;283.3940547;1410381
4091;LU;NL;18;2008;283.3940547;1579248
4092;NL;LU;19;2008;283.3940547;1874877
4093;LU;NL;19;2008;283.3940547;2232147
4094;NL;LU;20;2008;283.3940547;1357686
4095;LU;NL;20;2008;283.3940547;3290976
4240;NL;LU;1;2009;283.3940547;380354
4241;LU;NL;1;2009;283.3940547;347864
4242;NL;LU;2;2009;283.3940547;186795
4243;LU;NL;2;2009;283.3940547;6207387
4244;NL;LU;3;2009;283.3940547;214523
4245;LU;NL;3;2009;283.3940547;6669252
4246;NL;LU;4;2009;283.3940547;2051115
4247;LU;NL;4;2009;283.3940547;2646746
4248;LU;NL;5;2009;283.3940547;436368
4249;NL;LU;6;2009;283.3940547;343022
4250;LU;NL;6;2009;283.3940547;10230878
4251;NL;LU;7;2009;283.3940547;2626600
4252;LU;NL;7;2009;283.3940547;5103167
4253;NL;LU;8;2009;283.3940547;1794550
4254;LU;NL;8;2009;283.3940547;3583178
4255;NL;LU;9;2009;283.3940547;11223833
4256;LU;NL;9;2009;283.3940547;8388468
4257;NL;LU;10;2009;283.3940547;2934489
4258;LU;NL;10;2009;283.3940547;3058299
4259;NL;LU;11;2009;283.3940547;1578088
4260;LU;NL;11;2009;283.3940547;201195
4261;NL;LU;12;2009;283.3940547;340746
4262;LU;NL;12;2009;283.3940547;495087
4263;NL;LU;13;2009;283.3940547;21000
4264;LU;NL;13;2009;283.3940547;25237
4265;LU;NL;14;2009;283.3940547;2093
4266;LU;NL;15;2009;283.3940547;228771
4267;NL;LU;16;2009;283.3940547;115076
4268;LU;NL;16;2009;283.3940547;2128167
4269;NL;LU;17;2009;283.3940547;132862
4270;LU;NL;17;2009;283.3940547;914460
4271;NL;LU;18;2009;283.3940547;1502483
4272;LU;NL;18;2009;283.3940547;1681051
4273;NL;LU;19;2009;283.3940547;2066615
4274;LU;NL;19;2009;283.3940547;2169369
4275;NL;LU;20;2009;283.3940547;2644705
4276;LU;NL;20;2009;283.3940547;4210005
4418;NL;LU;1;2010;283.3940547;425448
4419;LU;NL;1;2010;283.3940547;377360
4420;NL;LU;2;2010;283.3940547;55032
4421;LU;NL;2;2010;283.3940547;6794075
4422;NL;LU;3;2010;283.3940547;897320
4423;LU;NL;3;2010;283.3940547;7272306
4424;NL;LU;4;2010;283.3940547;2126422
4425;LU;NL;4;2010;283.3940547;2448762
4426;LU;NL;5;2010;283.3940547;423277
4427;NL;LU;6;2010;283.3940547;300412
4428;LU;NL;6;2010;283.3940547;9805940
4429;NL;LU;7;2010;283.3940547;4414635
4430;LU;NL;7;2010;283.3940547;5905917
4431;NL;LU;8;2010;283.3940547;868227
4432;LU;NL;8;2010;283.3940547;5357159
4433;NL;LU;9;2010;283.3940547;7297639
4434;LU;NL;9;2010;283.3940547;9870630
4435;NL;LU;10;2010;283.3940547;3469250
4436;LU;NL;10;2010;283.3940547;2554607
4437;NL;LU;11;2010;283.3940547;2269463
4438;LU;NL;11;2010;283.3940547;321426
4439;NL;LU;12;2010;283.3940547;1032382
4440;LU;NL;12;2010;283.3940547;586255
4441;NL;LU;13;2010;283.3940547;10663
4442;LU;NL;13;2010;283.3940547;36092
4443;LU;NL;14;2010;283.3940547;4210
4444;LU;NL;15;2010;283.3940547;289919
4445;NL;LU;16;2010;283.3940547;1254406
4446;LU;NL;16;2010;283.3940547;1867095
4447;NL;LU;17;2010;283.3940547;101246
4448;LU;NL;17;2010;283.3940547;1073872
4449;NL;LU;18;2010;283.3940547;8000448
4450;LU;NL;18;2010;283.3940547;1445432
4451;NL;LU;19;2010;283.3940547;1673210
4452;LU;NL;19;2010;283.3940547;2133406
4453;NL;LU;20;2010;283.3940547;4030578
4454;LU;NL;20;2010;283.3940547;6812513
4598;NL;LU;1;2011;283.3940547;581789
4599;LU;NL;1;2011;283.3940547;608040
4600;NL;LU;2;2011;283.3940547;45152
4601;LU;NL;2;2011;283.3940547;7783492
4602;NL;LU;3;2011;283.3940547;1557826
4603;LU;NL;3;2011;283.3940547;7602768
4604;NL;LU;4;2011;283.3940547;2633676
4605;LU;NL;4;2011;283.3940547;3204730
4606;NL;LU;5;2011;283.3940547;18710
4607;LU;NL;5;2011;283.3940547;591972
4608;NL;LU;6;2011;283.3940547;266284
4609;LU;NL;6;2011;283.3940547;10057491
4610;NL;LU;7;2011;283.3940547;6819157
4611;LU;NL;7;2011;283.3940547;6140558
4612;NL;LU;8;2011;283.3940547;499090
4613;LU;NL;8;2011;283.3940547;6400349
4614;NL;LU;9;2011;283.3940547;18581525
4615;LU;NL;9;2011;283.3940547;10582395
4616;NL;LU;10;2011;283.3940547;2874869
4617;LU;NL;10;2011;283.3940547;2538418
4618;NL;LU;11;2011;283.3940547;1252708
4619;LU;NL;11;2011;283.3940547;306890
4620;NL;LU;12;2011;283.3940547;347887
4621;LU;NL;12;2011;283.3940547;1315126
4622;LU;NL;13;2011;283.3940547;31382
4623;LU;NL;14;2011;283.3940547;2305
4624;NL;LU;15;2011;283.3940547;63715
4625;LU;NL;15;2011;283.3940547;271905
4626;NL;LU;16;2011;283.3940547;676582
4627;LU;NL;16;2011;283.3940547;1774522
4628;NL;LU;17;2011;283.3940547;29704
4629;LU;NL;17;2011;283.3940547;1055480
4630;NL;LU;18;2011;283.3940547;9340789
4631;LU;NL;18;2011;283.3940547;326710
4632;NL;LU;19;2011;283.3940547;1463069
4633;LU;NL;19;2011;283.3940547;733927
4634;NL;LU;20;2011;283.3940547;3642932
4635;LU;NL;20;2011;283.3940547;6461612
4784;NL;LU;1;2012;283.3940547;479202
4785;LU;NL;1;2012;283.3940547;900295
4786;NL;LU;2;2012;283.3940547;51272
4787;LU;NL;2;2012;283.3940547;7045410
4788;NL;LU;3;2012;283.3940547;2162619
4789;LU;NL;3;2012;283.3940547;7731175
4790;NL;LU;4;2012;283.3940547;4870581
4791;LU;NL;4;2012;283.3940547;3290471
4792;LU;NL;5;2012;283.3940547;713390
4793;NL;LU;6;2012;283.3940547;327208
4794;LU;NL;6;2012;283.3940547;10702804
4795;NL;LU;7;2012;283.3940547;6600387
4796;LU;NL;7;2012;283.3940547;6222044
4797;NL;LU;8;2012;283.3940547;277497
4798;LU;NL;8;2012;283.3940547;5416931
4799;NL;LU;9;2012;283.3940547;21840430
4800;LU;NL;9;2012;283.3940547;9216323
4801;NL;LU;10;2012;283.3940547;5206968
4802;LU;NL;10;2012;283.3940547;4470930
4803;NL;LU;11;2012;283.3940547;840104
4804;LU;NL;11;2012;283.3940547;423086
4805;NL;LU;12;2012;283.3940547;563649
4806;LU;NL;12;2012;283.3940547;780938
4807;LU;NL;13;2012;283.3940547;244830
4808;LU;NL;14;2012;283.3940547;9502
4809;NL;LU;15;2012;283.3940547;71083
4810;LU;NL;15;2012;283.3940547;391151
4811;NL;LU;16;2012;283.3940547;189077
4812;LU;NL;16;2012;283.3940547;2017033
4813;NL;LU;17;2012;283.3940547;141009
4814;LU;NL;17;2012;283.3940547;1027912
4815;NL;LU;18;2012;283.3940547;8241394
4816;LU;NL;18;2012;283.3940547;423444
4817;NL;LU;19;2012;283.3940547;1262047
4818;LU;NL;19;2012;283.3940547;860934
4819;NL;LU;20;2012;283.3940547;2947025
4820;LU;NL;20;2012;283.3940547;6442007
4965;NL;LU;1;2013;283.3940547;539202
4966;LU;NL;1;2013;283.3940547;926293
4967;NL;LU;2;2013;283.3940547;49563
4968;LU;NL;2;2013;283.3940547;6882372
4969;NL;LU;3;2013;283.3940547;936399
4970;LU;NL;3;2013;283.3940547;8907103
4971;NL;LU;4;2013;283.3940547;4180825
4972;LU;NL;4;2013;283.3940547;2852155
4973;LU;NL;5;2013;283.3940547;549152
4974;NL;LU;6;2013;283.3940547;490786
4975;LU;NL;6;2013;283.3940547;10994135
4976;NL;LU;7;2013;283.3940547;3824317
4977;LU;NL;7;2013;283.3940547;6368022
4978;NL;LU;8;2013;283.3940547;188588
4979;LU;NL;8;2013;283.3940547;5218409
4980;NL;LU;9;2013;283.3940547;22925677
4981;LU;NL;9;2013;283.3940547;7692479
4982;NL;LU;10;2013;283.3940547;3510421
4983;LU;NL;10;2013;283.3940547;3096400
4984;NL;LU;11;2013;283.3940547;861157
4985;LU;NL;11;2013;283.3940547;605037
4986;NL;LU;12;2013;283.3940547;363455
4987;LU;NL;12;2013;283.3940547;1182079
4988;LU;NL;13;2013;283.3940547;166646
4989;LU;NL;14;2013;283.3940547;17025
4990;NL;LU;15;2013;283.3940547;24743
4991;LU;NL;15;2013;283.3940547;262886
4992;NL;LU;16;2013;283.3940547;108
4993;LU;NL;16;2013;283.3940547;1971256
4994;NL;LU;17;2013;283.3940547;2235422
4995;LU;NL;17;2013;283.3940547;1061443
4996;NL;LU;18;2013;283.3940547;5528136
4997;LU;NL;18;2013;283.3940547;506968
4998;NL;LU;19;2013;283.3940547;1605408
4999;LU;NL;19;2013;283.3940547;1149896
5000;NL;LU;20;2013;283.3940547;1132711
5001;LU;NL;20;2013;283.3940547;6493188
5146;NL;LU;1;2014;283.3940547;12051268
5147;LU;NL;1;2014;283.3940547;726853
5148;NL;LU;2;2014;283.3940547;136746
5149;LU;NL;2;2014;283.3940547;7931584
5150;NL;LU;3;2014;283.3940547;28324
5151;LU;NL;3;2014;283.3940547;9599830
5152;NL;LU;4;2014;283.3940547;1988663
5153;LU;NL;4;2014;283.3940547;2540996
5154;LU;NL;5;2014;283.3940547;572100
5155;NL;LU;6;2014;283.3940547;169366
5156;LU;NL;6;2014;283.3940547;11936108
5157;NL;LU;7;2014;283.3940547;792275
5158;LU;NL;7;2014;283.3940547;6571104
5159;NL;LU;8;2014;283.3940547;421681
5160;LU;NL;8;2014;283.3940547;6124537
5161;NL;LU;9;2014;283.3940547;25562210
5162;LU;NL;9;2014;283.3940547;8285658
5163;NL;LU;10;2014;283.3940547;6921512
5164;LU;NL;10;2014;283.3940547;1900819
5165;NL;LU;11;2014;283.3940547;760235
5166;LU;NL;11;2014;283.3940547;595188
5167;NL;LU;12;2014;283.3940547;551296
5168;LU;NL;12;2014;283.3940547;2386736
5169;LU;NL;13;2014;283.3940547;433616
5170;LU;NL;14;2014;283.3940547;18805
5171;NL;LU;15;2014;283.3940547;13559
5172;LU;NL;15;2014;283.3940547;240279
5173;NL;LU;16;2014;283.3940547;283
5174;LU;NL;16;2014;283.3940547;2019919
5175;NL;LU;17;2014;283.3940547;1583648
5176;LU;NL;17;2014;283.3940547;1170442
5177;NL;LU;18;2014;283.3940547;4401545
5178;LU;NL;18;2014;283.3940547;497564
5179;NL;LU;19;2014;283.3940547;466824
5180;LU;NL;19;2014;283.3940547;1091181
5181;NL;LU;20;2014;283.3940547;1538233
5182;LU;NL;20;2014;283.3940547;5637128
5330;NL;LU;1;2015;283.3940547;4421526
5331;LU;NL;1;2015;283.3940547;568798
5332;NL;LU;2;2015;283.3940547;1425885
5333;LU;NL;2;2015;283.3940547;7559920
5334;NL;LU;3;2015;283.3940547;664513
5335;LU;NL;3;2015;283.3940547;10785226
5336;NL;LU;4;2015;283.3940547;2021645
5337;LU;NL;4;2015;283.3940547;2756936
5338;NL;LU;5;2015;283.3940547;206794
5339;LU;NL;5;2015;283.3940547;771075
5340;NL;LU;6;2015;283.3940547;716411
5341;LU;NL;6;2015;283.3940547;11721567
5342;NL;LU;7;2015;283.3940547;3086512
5343;LU;NL;7;2015;283.3940547;7683021
5344;NL;LU;8;2015;283.3940547;1157306
5345;LU;NL;8;2015;283.3940547;6309219
5346;NL;LU;9;2015;283.3940547;22595450
5347;LU;NL;9;2015;283.3940547;6601814
5348;NL;LU;10;2015;283.3940547;2940900
5349;LU;NL;10;2015;283.3940547;1555414
5350;NL;LU;11;2015;283.3940547;419339
5351;LU;NL;11;2015;283.3940547;217497
5352;NL;LU;12;2015;283.3940547;910305
5353;LU;NL;12;2015;283.3940547;1830194
5354;NL;LU;13;2015;283.3940547;41943
5355;LU;NL;13;2015;283.3940547;18373
5356;NL;LU;14;2015;283.3940547;76546
5357;LU;NL;14;2015;283.3940547;20875
5358;NL;LU;15;2015;283.3940547;448341
5359;LU;NL;15;2015;283.3940547;230731
5360;NL;LU;16;2015;283.3940547;1190760
